ageclass_0_9_var,ageclass_10_19_var,ageclass_20_29_var,ageclass_30_39_var,ageclass_40_49_var,ageclass_50_59_var,ageclass_60_69_var,ageclass_70_79_var,ageclass_80_89_var,ageclass_90_99_var,ageclass_0_9_mean,ageclass_10_19_mean,ageclass_20_29_mean,ageclass_30_39_mean,ageclass_40_49_mean,ageclass_50_59_mean,ageclass_60_69_mean,ageclass_70_79_mean,ageclass_80_89_mean,ageclass_90_99_mean,day
618703.8333333335,4871857.16666667,7832068.177777724,7159802.011111108,16871944.988888904,197279092.54444483,484344693.99999744,1078041463.2111104,544878834.4555576,28747795.388888918,21741.5,136715.5,178901.8,164008.7,313941.1,1063358.1,2131476.0,3019255.9,2391896.3,448628.5,0
618703.8333333335,4871857.16666667,7832068.177777724,7159802.011111108,16871944.988888904,197279092.54444483,484344693.99999744,1078041463.2111104,544878834.4555576,28747795.388888918,21741.5,136715.5,178901.8,164008.7,313941.1,1063358.1,2131476.0,3019255.9,2391896.3,448628.5,1
